base_price,total_beds,occupancy_rate,month,city_tier,distance_to_university,student_rating,has_ac,has_wifi,is_weekend,competitor_avg_price,optimal_price
11500.0,8,0.8125856103343075,12,2,2.4,3.8,0,1,0,9000.0,11800.0
12500.0,4,0.6257283799056704,7,1,1.1,3.9,1,1,0,11000.0,16300.0
10500.0,8,0.8175278419245844,9,2,6.9,3.6,0,1,1,8500.0,11200.0
14500.0,4,0.4873972174339674,10,3,3.1,4.1,0,1,1,15000.0,15800.0
10500.0,6,0.9474839627065942,10,3,9.8,4.3,0,1,0,11500.0,10300.0
12500.0,4,0.48400514499578284,10,2,8.5,3.8,0,1,0,11500.0,12200.0
15500.0,4,0.9677130575579956,3,2,1.2,3.9,1,1,0,14500.0,22900.0
11000.0,6,0.5044454251842512,4,1,6.5,3.9,1,1,0,10500.0,12800.0
10000.0,8,0.8663954117825675,3,2,0.3,4.2,0,0,1,11000.0,11600.0
11500.0,2,0.8556202534793201,7,2,0.5,4.1,0,1,0,7500.0,12700.0
9500.0,4,0.9146745056971232,7,1,1.0,4.4,1,1,0,10000.0,14800.0
9000.0,2,0.6053658107022363,12,1,2.0,4.2,0,1,0,10000.0,9900.0
9500.0,8,0.8252497806651745,9,3,4.7,4.4,1,1,0,9500.0,12300.0
7500.0,4,0.7465783271595762,4,2,12.4,5.0,0,1,0,6000.0,7300.0
12000.0,6,0.9496349467084534,4,2,5.3,2.7,1,1,0,13000.0,13700.0
12500.0,4,0.8717900051030851,2,2,0.2,3.7,0,1,0,13500.0,13000.0
10000.0,2,0.592442279516488,12,3,0.1,4.4,0,1,0,11000.0,10900.0
8000.0,4,0.81099230494282,1,1,1.6,4.6,0,1,0,8500.0,10100.0
16000.0,4,0.4865190691750361,3,1,0.1,4.2,1,1,0,14000.0,21500.0
9000.0,6,0.3820866250644241,11,3,0.7,4.1,0,1,1,11000.0,8800.0
15000.0,2,0.7104623722165243,4,2,3.1,4.2,1,1,0,15000.0,18900.0
11500.0,4,0.8864537963358953,10,1,0.8,4.2,1,1,0,10500.0,15300.0
9500.0,1,0.5066577542200825,2,3,2.5,4.0,0,1,0,10000.0,8700.0
9500.0,2,0.6850030960083723,5,1,3.0,4.2,0,1,0,10000.0,8800.0
12500.0,8,0.86199042834406,12,2,5.6,3.4,1,0,0,11000.0,15500.0
13500.0,4,0.6369384634590481,6,2,3.4,3.9,0,1,1,11000.0,14100.0
11500.0,4,0.7230724134126798,10,1,0.4,3.9,0,1,0,13000.0,12900.0
9500.0,4,0.6075040191900971,2,3,0.5,3.2,0,1,0,10000.0,10300.0
12000.0,2,0.6562783293935552,5,2,9.4,3.7,0,0,0,12500.0,10900.0
11000.0,2,0.7686807959326932,11,3,1.5,3.5,0,1,1,12500.0,13200.0
8000.0,4,0.9510288252437404,9,1,7.5,5.0,0,1,0,7000.0,9400.0
13000.0,4,0.7433156464844145,8,2,1.5,4.4,1,1,0,12000.0,19400.0
13500.0,1,0.8486813638135456,9,1,1.4,4.1,0,1,0,12500.0,16000.0
8000.0,8,0.5328258289242258,4,2,1.2,5.0,1,1,0,8000.0,11500.0
9500.0,4,0.8278177284451973,12,2,3.6,3.0,0,1,0,10000.0,9300.0
11000.0,1,0.7301208012754228,12,3,0.6,4.2,1,1,0,11000.0,14300.0
5000.0,6,0.7100537939473223,5,1,0.7,4.0,0,1,0,3000.0,5300.0
19500.0,8,0.8339746380004568,2,3,2.3,3.7,1,1,0,21500.0,23100.0
12500.0,6,0.6687759635891966,9,1,2.2,5.0,0,1,0,12500.0,14100.0
9000.0,4,0.64727928457482,1,2,1.2,2.9,1,1,0,11000.0,9400.0
6000.0,4,0.8767434960140766,1,1,3.1,3.5,0,1,0,5500.0,6400.0
14000.0,2,0.7233227467817128,8,1,1.0,3.5,0,1,0,16000.0,16700.0
19000.0,6,0.7035253003692226,11,2,4.6,4.8,0,1,1,19500.0,21300.0
12500.0,4,0.8662625449968908,12,3,7.8,4.2,1,1,0,10500.0,14500.0
18500.0,2,0.5414980838394224,2,2,3.0,3.1,0,1,0,17500.0,19200.0
13000.0,4,0.8982908849589674,5,2,1.2,4.2,0,1,0,14500.0,14500.0
12500.0,4,0.7052013470820903,12,1,5.9,4.0,1,1,1,11500.0,16000.0
10000.0,8,0.46073335790781844,4,1,0.3,4.2,1,1,1,9000.0,13600.0
8500.0,2,0.8856055742170995,8,3,5.3,4.2,1,1,0,9000.0,11000.0
7500.0,2,0.907033047844784,12,2,4.1,3.2,0,1,0,8500.0,8800.0
12000.0,2,0.7424547095975608,7,2,6.2,3.3,0,1,0,13500.0,12900.0
15000.0,2,0.6574656790295395,3,3,2.4,4.4,0,1,0,14500.0,15400.0
13500.0,4,0.7485922651547725,1,1,5.8,3.4,1,1,0,13000.0,17300.0
13000.0,2,0.8278006540064158,7,1,0.5,3.3,0,1,0,14000.0,15100.0
14000.0,2,0.6528579568661885,11,2,4.4,4.0,0,1,0,17500.0,14300.0
11500.0,4,0.5904090623286496,8,1,2.7,3.8,1,1,0,9500.0,15200.0
11000.0,4,0.7917255943815691,1,2,2.3,3.3,0,1,0,11500.0,12000.0
6500.0,1,0.5105285650914414,12,1,0.1,4.1,0,1,0,7500.0,7700.0
15000.0,6,0.579673639662153,12,1,3.9,4.9,1,1,0,18000.0,19000.0
10000.0,2,0.6584527510276692,10,1,12.2,3.5,0,1,0,8500.0,9100.0
5500.0,6,0.9125605042932575,3,2,1.1,4.3,1,1,1,5500.0,8800.0
8500.0,2,0.8581693707074404,10,1,5.9,3.8,0,1,0,8500.0,8300.0
11500.0,4,0.5756065694217368,4,2,0.2,3.7,1,1,1,9000.0,16200.0
12500.0,6,0.9269643430775667,3,3,0.6,5.0,1,1,0,12000.0,20200.0
7500.0,2,0.6843795569685619,9,2,0.6,3.7,0,1,0,8000.0,9400.0
13500.0,1,0.5483568577119883,10,3,0.2,4.8,0,1,0,13000.0,15400.0
15000.0,6,0.48295505023610275,10,1,5.1,4.1,1,1,1,12500.0,18500.0
15000.0,1,0.5729072996247342,12,1,0.5,3.9,0,1,0,18000.0,16500.0
14000.0,4,0.5892224649080354,12,1,15.0,4.6,1,1,0,15500.0,15300.0
7000.0,6,0.5552531027094141,11,2,2.4,3.9,0,1,0,7000.0,7000.0
14500.0,6,0.5052543348122619,12,3,1.1,3.4,0,1,1,14500.0,17500.0
8500.0,4,0.6743269472552111,5,1,3.4,3.8,0,0,0,10000.0,8400.0
6000.0,1,0.7533422015818949,10,1,5.2,4.0,0,1,1,6000.0,6900.0
13000.0,6,0.6012661660511777,5,3,8.3,3.9,1,1,0,12500.0,13500.0
10000.0,4,0.7641231289900766,9,2,0.3,3.3,0,1,1,10000.0,12700.0
9500.0,2,0.47606081340221146,3,1,1.0,3.6,1,1,0,7000.0,12600.0
7000.0,8,0.8912932308142458,1,1,0.1,4.9,0,1,0,8500.0,8400.0
16000.0,4,0.568862728491212,5,1,0.9,4.5,0,1,0,16500.0,17600.0
12500.0,4,0.6568833352358947,11,1,15.0,2.5,0,1,0,11000.0,9000.0
16000.0,6,0.85367867704561,9,2,2.1,4.3,1,1,0,15500.0,20600.0
14500.0,8,0.8357935735958878,2,2,1.1,3.2,0,1,1,13000.0,16500.0
13000.0,2,0.5522571821669485,12,3,0.6,3.5,0,1,1,13500.0,15000.0
9000.0,4,0.5802427783119911,7,2,0.6,3.5,1,0,1,9000.0,12200.0
6000.0,6,0.8239222324594367,10,1,1.1,4.2,0,1,1,8500.0,6800.0
12500.0,6,0.7125701547478358,4,3,1.3,2.6,0,1,1,14500.0,11500.0
15500.0,2,0.854476987193857,7,1,0.9,4.0,1,1,0,13500.0,20400.0
12500.0,6,0.8082198085700874,2,2,1.6,4.0,0,0,0,11000.0,13400.0
11000.0,2,0.6664638514969435,9,1,5.1,5.0,0,1,0,13000.0,12600.0
7000.0,4,0.7425276135624138,1,3,1.8,3.3,1,1,0,5000.0,10500.0
6000.0,2,0.7477809010311259,4,2,7.5,4.6,1,1,0,6000.0,7300.0
11000.0,4,0.7749106257614043,2,1,4.1,2.8,0,1,0,10000.0,8300.0
13000.0,1,0.6916998091655351,7,2,0.2,4.2,1,1,0,13500.0,17300.0
6500.0,6,0.8733491866777308,4,3,0.1,4.1,0,1,0,6000.0,7300.0
12500.0,6,0.7361718663353918,11,3,1.1,4.0,0,1,0,10500.0,13500.0
15000.0,6,0.8657269653595975,11,2,2.1,5.0,0,1,1,17500.0,16500.0
9500.0,4,0.6000731938361299,1,2,2.8,3.0,1,1,1,9000.0,10600.0
10500.0,8,0.7586468196269911,6,2,0.4,4.0,0,1,0,8500.0,11500.0
17500.0,4,0.8132879263134326,4,1,0.3,4.7,1,1,0,16500.0,24000.0
11500.0,2,0.7952590855805866,9,2,0.3,4.0,0,0,0,10000.0,13600.0
9000.0,4,0.6509855676919138,8,1,1.7,4.2,0,1,1,7000.0,11500.0
9500.0,8,0.8407259829184917,11,2,3.7,4.6,1,1,0,7500.0,12700.0
14500.0,2,0.7354060873680599,5,2,10.2,5.0,0,1,0,15000.0,13800.0
15500.0,4,0.6359057736586193,2,1,1.0,4.2,0,1,1,14500.0,18200.0
8500.0,4,0.8271027903090328,12,2,0.8,3.5,1,1,1,8000.0,12000.0
23000.0,4,0.9596805237956271,4,2,0.3,3.6,1,1,1,25000.0,36700.0
9500.0,2,0.702955351714221,4,1,5.3,3.9,1,1,0,10000.0,11900.0
16500.0,4,0.7848877230341577,9,3,9.7,4.1,0,1,0,14000.0,16000.0
12000.0,2,0.8926877221689725,2,2,0.7,4.6,0,1,0,11000.0,14100.0
8500.0,8,0.5428868183112288,11,1,5.0,3.6,1,0,1,7500.0,10600.0
8500.0,4,0.6076922103404542,10,1,1.5,3.9,1,1,0,8000.0,11000.0
11000.0,2,0.7182601268260558,8,1,1.2,3.7,1,1,0,11000.0,15700.0
13000.0,1,0.8270199630560716,11,1,4.3,4.8,0,1,0,12500.0,13500.0
9000.0,2,0.7946759867822956,6,2,5.6,3.9,1,0,1,10500.0,10900.0
15000.0,2,0.8628291405450643,5,1,2.1,4.4,1,1,1,16000.0,18500.0
16500.0,4,0.8832768345264375,9,1,2.9,4.0,1,1,0,18000.0,21300.0
15000.0,6,0.7459511868251831,6,2,0.2,4.1,1,1,1,16000.0,20700.0
12000.0,4,0.8883203696962857,5,3,7.0,3.7,1,1,1,12500.0,13100.0
14000.0,6,0.5470495598822926,3,2,1.6,4.1,1,1,0,14500.0,18900.0
8500.0,1,0.9507377481341799,12,2,9.2,3.9,1,0,0,8000.0,11300.0
14500.0,6,0.5348050618896657,1,1,0.4,4.7,0,1,0,16000.0,17700.0
13500.0,1,0.7290274864360049,12,2,4.2,5.0,0,1,1,14000.0,15600.0
15000.0,4,0.5637146743157069,2,1,0.8,3.6,0,1,0,16500.0,16000.0
11000.0,2,0.5963040882402058,10,2,6.6,4.2,0,1,0,10500.0,10900.0
11000.0,8,0.7578388470947975,7,3,3.8,4.9,0,1,1,10000.0,12400.0
12000.0,6,0.6708320234232003,12,3,0.3,5.0,0,1,0,10500.0,13200.0
16000.0,2,0.561852642579869,1,1,0.5,4.2,1,1,0,17000.0,23300.0
13000.0,4,0.5175620245803124,4,2,3.2,4.9,1,1,0,14000.0,16100.0
14500.0,4,0.9142212413270485,8,1,10.3,4.3,0,1,1,16000.0,17000.0
9000.0,6,0.7763768934172165,8,2,0.9,3.9,1,1,0,7500.0,13400.0
12500.0,4,0.6857534366158877,9,2,1.1,4.7,0,0,1,11500.0,16900.0
11000.0,4,0.9607428849685798,11,2,8.5,3.5,1,1,0,11500.0,13600.0
13500.0,6,0.7466820715386115,8,3,4.5,3.8,0,1,0,15000.0,14500.0
14000.0,2,0.8103324078671851,10,3,6.7,4.0,0,1,0,10500.0,13500.0
10000.0,1,0.5710670558068078,4,3,5.2,3.5,1,1,0,11000.0,11400.0
10000.0,8,0.9472644316064296,3,3,2.1,3.8,0,1,0,12000.0,11900.0
14500.0,2,0.7889040304156353,6,2,0.2,5.0,0,1,0,16000.0,16300.0
9000.0,2,0.7281584362270832,11,2,1.7,4.3,1,1,0,9500.0,12100.0
12000.0,4,0.7592152945363768,3,2,5.4,4.1,0,1,0,9000.0,11500.0
9000.0,6,0.5876280321775236,10,2,1.9,4.4,0,1,0,10000.0,10600.0
19000.0,4,0.8308678673130477,5,1,2.8,4.1,1,1,0,18000.0,22600.0
15000.0,4,0.5814764124686629,9,2,3.7,4.4,1,0,0,16500.0,19000.0
13500.0,4,0.627944993812399,2,2,5.1,4.5,0,1,0,13500.0,13900.0
17500.0,2,0.723763807724833,7,2,2.4,5.0,1,1,0,16500.0,22200.0
12000.0,2,0.759174089176844,12,1,1.0,3.7,0,1,0,14500.0,13200.0
14500.0,4,0.6839670452521713,11,3,4.3,2.9,0,1,0,15000.0,11500.0
19000.0,4,0.9792618411762659,10,3,0.5,4.8,0,1,0,19000.0,25200.0
14500.0,4,0.5987710584232,11,1,3.0,4.3,0,1,0,16500.0,14500.0
13000.0,1,0.5669514396712315,3,1,3.0,3.3,0,1,0,14500.0,13400.0
13500.0,4,0.8147011395743089,12,1,1.5,4.1,0,1,0,14500.0,14800.0
10500.0,4,0.8719731321132403,9,1,1.7,3.3,1,1,0,8000.0,14600.0
12000.0,6,0.6781293163124132,10,2,11.1,4.2,0,1,0,11500.0,10900.0
11500.0,6,0.5504853371874675,12,2,0.4,4.4,0,1,0,13500.0,12200.0
8000.0,4,0.5383967174239009,1,1,6.3,3.8,1,1,1,7000.0,10500.0
11500.0,6,0.8037259450223628,9,1,9.6,4.1,0,1,0,8000.0,11100.0
13000.0,8,0.7177809117925007,12,1,7.9,4.0,1,1,0,13500.0,13900.0
12500.0,1,0.89641159656936,2,2,6.0,3.2,1,1,0,12500.0,15300.0
12000.0,8,0.8838967314426563,3,3,0.1,3.9,1,1,0,11000.0,15400.0
8500.0,8,0.8562337964521716,1,2,7.8,5.0,1,1,0,10500.0,10500.0
13000.0,2,0.9321279625740087,1,1,9.5,2.9,0,0,1,14500.0,12400.0
19000.0,8,0.7998917415482739,12,1,0.6,4.7,0,1,0,17000.0,22500.0
10000.0,4,0.540200689789463,3,1,6.6,3.9,1,1,1,11000.0,12700.0
14000.0,6,0.7803206397033223,1,2,0.6,4.2,0,1,0,15000.0,16700.0
9500.0,4,0.8406967178919224,7,3,10.7,4.5,0,1,1,10500.0,9400.0
14000.0,1,0.9606435506276525,1,1,1.9,4.2,1,1,0,16500.0,23300.0
15000.0,2,0.7212346497874991,7,2,0.4,4.6,0,1,1,15000.0,18600.0
15500.0,1,0.31759859431737364,3,3,6.9,3.8,1,1,1,15500.0,16500.0
10000.0,6,0.5655052371993775,2,2,1.7,5.0,1,1,0,11500.0,13200.0
10000.0,6,0.8237982847833181,3,3,0.2,2.2,0,1,0,10000.0,8900.0
10500.0,4,0.7568464279054437,12,1,1.6,4.0,0,1,0,10000.0,11500.0
11500.0,4,0.8416015366581151,10,1,8.1,2.9,1,1,0,10500.0,10500.0
9500.0,1,0.7370691807523689,8,1,6.5,4.4,1,1,0,6500.0,11800.0
12500.0,8,0.5725906955839934,11,1,2.3,4.9,0,1,0,11500.0,13000.0
15000.0,6,0.9110368897508745,5,1,2.5,3.8,0,1,0,13500.0,16900.0
17500.0,4,0.8589163900575842,12,1,5.3,3.6,1,1,0,17500.0,20500.0
9000.0,6,0.7563404433478051,1,2,0.6,3.4,0,1,0,8000.0,11000.0
12000.0,2,0.6502934918547997,10,2,1.8,4.5,0,1,0,10500.0,12600.0
15000.0,1,0.6008802854856419,6,3,1.5,3.9,1,1,1,13500.0,20500.0
15500.0,8,0.38739911334163923,5,3,3.8,3.8,0,1,1,17000.0,13800.0
15000.0,2,0.8561857350343042,3,1,5.3,4.3,0,1,0,14500.0,15400.0
13000.0,4,0.9756980005560347,9,1,3.2,4.2,1,1,1,14500.0,20700.0
7500.0,8,0.5777219381460444,3,1,1.0,3.8,1,1,0,8500.0,9700.0
9000.0,4,0.764913286979312,1,3,4.2,3.6,1,1,0,8500.0,11200.0
14000.0,4,0.5602953605924289,6,2,2.2,3.6,1,1,1,12500.0,18200.0
8500.0,6,0.8286553839942608,12,2,3.2,4.6,0,0,0,9000.0,9100.0
11000.0,6,0.7937731145214645,8,2,0.1,3.4,1,1,1,10500.0,16500.0
19000.0,4,0.5730268722614009,11,2,1.9,3.7,0,1,0,19500.0,20600.0
15000.0,6,0.9847929229097758,1,2,2.6,3.6,0,1,0,15500.0,19500.0
16000.0,6,0.7732130443173049,1,2,2.0,3.9,0,1,0,16000.0,17800.0
6000.0,1,0.838423539447322,9,2,3.9,3.3,0,1,0,7000.0,6600.0
12500.0,4,0.9651279469429843,7,3,0.9,4.1,1,1,0,15000.0,19400.0
10500.0,4,0.6801250631936179,3,2,8.7,4.5,0,1,0,10000.0,9500.0
8000.0,6,0.7284073189354238,11,2,11.2,4.2,0,1,0,7000.0,7100.0
7500.0,6,0.8075386402953678,12,2,3.3,3.9,0,0,0,6000.0,7400.0
7500.0,2,0.6597093735518815,5,2,9.5,4.5,1,1,1,9500.0,9300.0
19000.0,8,0.7355743954633253,4,3,3.1,4.4,0,0,0,18000.0,18900.0
12000.0,8,0.637865628082219,2,1,0.7,4.0,1,0,0,10500.0,16000.0
12000.0,1,0.758769910244189,4,3,4.6,4.6,0,1,0,13500.0,12500.0
12000.0,4,0.7137599804308047,3,1,0.3,4.1,0,1,0,14500.0,12900.0
9000.0,4,0.5820630627278512,12,1,0.6,4.4,0,1,1,8500.0,10500.0
9000.0,4,0.6298144244936351,11,2,0.3,4.7,0,1,1,9500.0,10800.0
13500.0,1,0.5931104526942976,12,2,0.9,4.8,0,1,0,16500.0,16300.0
13000.0,8,0.8821821895742822,10,2,1.3,3.1,1,1,0,13000.0,17200.0
17000.0,4,0.660413626526067,4,1,0.5,3.6,1,1,1,17500.0,23900.0
9500.0,2,0.7247487427153891,8,2,14.3,3.4,0,1,0,11000.0,8800.0
12000.0,4,0.8362990224518108,10,2,1.8,5.0,0,1,1,11500.0,13600.0
16500.0,8,0.6244641331564383,2,1,7.8,4.8,1,1,1,19000.0,18800.0
13500.0,4,0.9006931977052939,12,2,9.9,4.0,0,0,0,10000.0,13100.0
8000.0,6,0.801315559570294,1,2,4.1,3.6,1,1,0,5500.0,10800.0
9000.0,2,0.7986233073801907,4,3,1.6,4.1,0,1,0,10500.0,9300.0
13000.0,2,0.8751990818456087,2,2,2.4,4.7,1,1,0,14000.0,16700.0
14000.0,4,0.3133229855074609,5,1,3.0,4.7,1,1,0,16500.0,14800.0
11000.0,4,0.8502152802484719,12,2,1.3,5.0,0,1,0,10000.0,13300.0
13500.0,6,0.6467321790939566,10,1,0.6,4.2,1,1,1,14500.0,19000.0
11500.0,1,0.49508849791361553,1,1,1.0,3.5,1,1,0,11500.0,16300.0
12000.0,6,0.6128176638534472,4,2,0.7,4.9,0,1,1,10500.0,14600.0
16000.0,4,0.9136276649620363,2,1,0.5,5.0,0,1,0,15500.0,21100.0
11000.0,2,0.9140039282861577,2,3,9.1,3.8,1,1,0,9000.0,13200.0
15500.0,4,0.4581267340402816,5,3,0.2,4.5,0,0,0,13000.0,17200.0
9500.0,6,0.7329279272163444,12,1,1.9,3.9,0,1,1,10500.0,11300.0
13000.0,4,0.9467373041190256,2,2,3.3,4.6,1,1,0,16000.0,18200.0
14500.0,6,0.7426621430393295,2,3,4.5,2.7,0,1,1,15000.0,11600.0
13500.0,6,0.6432823267916665,5,1,6.4,3.1,1,1,1,14000.0,16500.0
11000.0,6,0.8443666071681376,3,2,2.3,3.8,0,1,0,11000.0,11100.0
9000.0,8,0.6423052346295807,12,2,3.3,3.4,1,1,0,8500.0,10200.0
9500.0,4,0.8371279485128653,9,2,13.2,3.3,0,1,0,8500.0,9300.0
14000.0,6,0.536152814962852,9,2,1.1,4.3,1,1,0,12500.0,19900.0
8000.0,2,0.917493396625476,4,1,1.0,3.8,1,1,0,8000.0,11600.0
13500.0,4,0.7625662652238774,6,1,6.1,5.0,0,1,0,12000.0,13700.0
7500.0,4,0.6795977972124221,4,3,3.3,4.3,0,1,0,6500.0,8000.0
9000.0,6,0.7280596597491941,2,1,10.5,4.1,0,1,1,11000.0,9000.0
13500.0,4,0.7346171774496291,6,2,2.2,3.3,0,0,0,13500.0,13400.0
17000.0,6,0.8564975960789957,7,1,1.5,4.2,1,1,0,19000.0,22600.0
7000.0,4,0.7219765705472124,12,1,2.6,3.8,0,1,1,4500.0,7300.0
9000.0,2,0.8198119585725188,12,1,1.0,3.7,0,1,1,8000.0,11000.0
12000.0,4,0.7476931676826991,3,1,1.3,3.9,1,1,1,8500.0,16300.0
9000.0,8,0.834864898773401,8,2,15.0,3.9,0,1,1,8000.0,9400.0
13000.0,2,0.779539780178863,10,2,4.5,4.3,0,1,0,14000.0,12900.0
13000.0,6,0.6054265402326381,11,3,0.1,3.8,0,1,0,12000.0,14100.0
6000.0,1,0.5153499549582682,11,1,5.0,4.5,0,1,0,4000.0,5600.0
11000.0,4,0.523336124039134,10,2,0.7,3.9,1,1,1,10500.0,15500.0
6500.0,2,0.33269571317474583,12,1,0.1,3.4,1,1,0,9000.0,6900.0
13500.0,2,0.603030717918397,6,2,0.8,4.5,0,1,1,14500.0,15700.0
14000.0,4,0.8047802125432129,4,2,2.3,3.4,0,1,0,15000.0,13100.0
18000.0,2,0.5684516619861915,3,3,10.2,3.6,0,1,0,19000.0,15700.0
8500.0,8,0.8466212564134795,1,1,10.8,3.9,0,1,0,9000.0,8200.0
11500.0,8,0.9351097201558153,9,2,1.6,4.1,0,1,0,14000.0,15100.0
7500.0,4,0.8885166699208744,6,2,2.3,4.8,0,1,0,6500.0,7200.0
14000.0,2,0.948322041943785,9,2,1.9,4.3,0,1,1,14000.0,20100.0
15500.0,4,0.6199522601262579,1,1,0.1,2.8,0,1,1,16000.0,16200.0
18500.0,4,0.4990416284987153,11,2,1.0,5.0,0,1,1,19000.0,22200.0
9000.0,4,0.9149972118573616,8,3,2.8,4.0,0,1,0,8500.0,11700.0
15500.0,6,0.7968489472780442,11,1,5.0,4.5,0,1,1,16000.0,16800.0
14500.0,4,0.7849258221643284,11,3,10.5,4.3,1,1,0,13500.0,15800.0
12000.0,4,0.5341412715269698,9,1,3.2,4.0,0,1,0,15000.0,13000.0
9000.0,6,0.811093108450621,2,3,7.6,3.2,0,1,1,9000.0,8600.0
15500.0,2,0.675359765197116,11,3,1.6,3.5,0,1,1,14000.0,18500.0
19500.0,1,0.892688554302882,7,2,8.4,4.8,0,1,0,19500.0,18200.0
10500.0,2,0.8786884917308148,7,1,3.0,4.2,0,1,0,9000.0,11300.0
11000.0,2,0.8521195362543609,10,3,1.2,3.4,0,1,1,10500.0,13200.0
10500.0,4,0.9275710935378454,9,1,1.4,3.5,1,1,0,9500.0,17100.0
12500.0,1,0.8977150710720904,5,3,6.3,3.1,0,1,0,10000.0,13000.0
8500.0,2,0.6616161486186414,8,1,1.0,4.6,1,1,1,8500.0,13200.0
10000.0,6,0.6905005688750145,11,2,2.5,3.7,0,1,0,14500.0,10300.0
15000.0,4,0.7274713105518106,3,2,0.6,3.5,1,1,0,15500.0,19900.0
11500.0,8,0.48026822173089095,10,1,3.9,3.6,0,1,0,11000.0,12500.0
9500.0,4,0.7236076085108566,10,3,2.8,3.0,0,1,0,9000.0,7800.0
11500.0,8,0.7304811814000423,7,3,1.0,3.9,0,1,0,14000.0,11900.0
11000.0,4,0.9666356832708377,6,1,0.4,4.0,1,1,0,12000.0,17100.0
17000.0,2,0.4547632463664426,9,1,4.6,3.8,0,0,1,18500.0,19500.0
17500.0,1,0.6931889126852221,8,2,2.7,3.0,1,1,0,19000.0,18400.0
8500.0,2,0.896429616445387,6,2,1.1,4.0,1,0,0,8000.0,11500.0
14500.0,4,0.7873201199936278,11,1,4.5,5.0,0,1,1,15500.0,16300.0
20500.0,6,0.7720585073218336,8,3,5.9,4.3,1,1,0,20000.0,26300.0
12000.0,4,0.7843674639369949,3,2,1.5,3.8,0,1,0,14000.0,12600.0
10000.0,1,0.9646837203103701,6,2,5.0,5.0,1,0,0,13000.0,14000.0
12000.0,4,0.6230564007037667,6,2,1.3,4.4,0,1,0,12000.0,13000.0
13000.0,8,0.4544451709516955,9,1,1.9,3.2,1,1,0,12500.0,18500.0
11000.0,4,0.5856635357507438,4,1,1.8,3.8,1,1,1,11000.0,15100.0
9500.0,4,0.6330509906030021,5,2,0.8,3.5,1,1,1,9000.0,12800.0
16500.0,4,0.902909497432357,2,1,2.6,4.3,0,1,0,15000.0,19000.0
17500.0,4,0.8788849655831583,6,1,6.3,5.0,0,1,0,17000.0,18800.0
17500.0,4,0.35073429084697666,11,1,10.2,4.5,0,0,1,17000.0,14900.0
12500.0,6,0.5743460088835194,4,1,4.2,3.5,1,1,0,12500.0,15500.0
13500.0,8,0.48659456984184524,10,1,0.4,4.0,1,1,0,12500.0,17400.0
15500.0,4,0.5901849390286719,8,2,1.9,4.4,0,1,0,18500.0,18600.0
16500.0,8,0.7531205926185487,2,2,2.5,3.6,1,1,0,15000.0,19900.0
12000.0,4,0.8517655234456406,12,1,3.3,4.2,0,1,0,12000.0,11200.0
8000.0,4,0.7907620911270978,6,2,0.4,4.8,1,1,0,8000.0,10900.0
17500.0,4,0.8942322532668735,11,1,5.8,4.5,1,1,0,17500.0,20900.0
10500.0,6,0.7058678235638333,11,2,0.1,3.5,0,1,1,9500.0,11800.0
13500.0,6,0.7788518041213826,8,1,7.0,3.7,0,1,0,13500.0,14400.0
10500.0,1,0.33026261507978855,3,3,9.0,3.3,0,1,1,9000.0,8600.0
13500.0,2,0.4762296071077049,8,3,0.6,3.8,1,1,1,16000.0,20100.0
12000.0,1,0.7097135310343627,1,1,10.6,3.1,0,1,0,9000.0,11400.0
11000.0,6,0.5405172223378625,12,3,0.2,5.0,0,1,0,12500.0,12200.0
10500.0,6,0.5183756702890387,8,3,1.4,4.9,1,0,1,10500.0,18000.0
11000.0,1,0.9423760082476381,9,2,5.5,4.6,1,1,0,11500.0,17200.0
11000.0,6,0.7127426943903276,1,3,7.8,4.8,0,1,0,12500.0,10800.0
5500.0,4,0.929248819747441,2,2,3.3,3.6,0,1,0,8000.0,6300.0
14500.0,4,0.8225365960977747,4,2,4.2,3.9,0,1,0,14500.0,14900.0
6500.0,4,0.914940293586598,12,2,5.5,4.0,1,1,0,8000.0,9200.0
14500.0,4,0.7972368137917635,9,1,6.6,4.1,1,1,1,14000.0,19900.0
14000.0,4,0.697461622706604,4,1,2.5,4.0,0,1,0,16500.0,13700.0
11000.0,2,0.7680013530674916,10,1,0.8,3.8,0,1,1,12000.0,13200.0
11000.0,4,0.572469210648037,10,1,4.5,4.3,0,1,1,11500.0,11500.0
14000.0,4,0.6346333095045229,4,3,4.8,4.7,1,1,0,13500.0,17400.0
12500.0,4,0.4188417494810723,8,1,1.7,4.1,0,1,0,12500.0,14400.0
12500.0,2,0.6612216739124903,3,3,6.0,3.9,1,1,0,15000.0,15300.0
7000.0,4,0.948342954315357,5,2,7.4,4.2,0,1,0,8000.0,7900.0
8500.0,8,0.9574173972181801,4,2,9.3,5.0,0,1,1,10000.0,10100.0
8500.0,6,0.8875974673970664,2,2,0.9,4.0,0,1,1,11000.0,9500.0
14000.0,8,0.7285516963795484,9,2,1.0,4.0,0,1,1,12500.0,16600.0
7000.0,6,0.46157857818681297,12,3,1.2,4.9,1,1,0,6500.0,9600.0
16000.0,6,0.9524547370593727,2,3,1.8,4.3,0,1,0,17500.0,20200.0
6500.0,2,0.9385163993372462,8,1,7.6,2.6,1,1,0,9500.0,7500.0
6500.0,2,0.7079186488729066,8,1,0.9,5.0,1,1,0,6500.0,9700.0
14500.0,4,0.8132156458413573,6,1,5.0,4.0,0,0,0,11000.0,15000.0
